시도명,시군구명,계
강원특별자치도,동해시,21145
강원특별자치도,동해시,4688
강원특별자치도,동해시,4722
강원특별자치도,동해시,3037
강원특별자치도,동해시,2720
강원특별자치도,동해시,13129
강원특별자치도,동해시,3223
강원특별자치도,동해시,2509
강원특별자치도,태백시,7384
강원특별자치도,태백시,3734
강원특별자치도,태백시,4967
강원특별자치도,태백시,11547
강원특별자치도,태백시,3343
강원특별자치도,태백시,3135
강원특별자치도,태백시,2128
강원특별자치도,태백시,1759
강원특별자치도,속초시,4396
강원특별자치도,속초시,5270
강원특별자치도,속초시,5524
강원특별자치도,속초시,8805
강원특별자치도,속초시,20420
강원특별자치도,속초시,29076
강원특별자치도,속초시,4643
강원특별자치도,속초시,2891
강원특별자치도,삼척시,8932
강원특별자치도,삼척시,3069
강원특별자치도,삼척시,1498
강원특별자치도,삼척시,4675
강원특별자치도,삼척시,1200
강원특별자치도,삼척시,681
강원특별자치도,삼척시,1733
강원특별자치도,삼척시,666
강원특별자치도,삼척시,640
강원특별자치도,삼척시,6635
강원특별자치도,삼척시,15268
강원특별자치도,삼척시,9620
강원특별자치도,삼척시,7335
강원특별자치도,홍천군,33721
강원특별자치도,홍천군,4205
강원특별자치도,홍천군,2393
강원특별자치도,홍천군,2418
강원특별자치도,홍천군,3641
강원특별자치도,홍천군,4041
강원특별자치도,홍천군,5630
강원특별자치도,홍천군,3751
강원특별자치도,홍천군,4048
강원특별자치도,홍천군,2962
강원특별자치도,횡성군,20701
강원특별자치도,횡성군,4332
강원특별자치도,횡성군,3148
강원특별자치도,횡성군,5952
강원특별자치도,횡성군,2465
강원특별자치도,횡성군,2373
강원특별자치도,횡성군,3419
강원특별자치도,횡성군,2019
강원특별자치도,횡성군,1751
강원특별자치도,영월군,19916
강원특별자치도,영월군,1009
강원특별자치도,영월군,1397
강원특별자치도,영월군,1779
강원특별자치도,영월군,2000
강원특별자치도,영월군,2115
강원특별자치도,영월군,1153
강원특별자치도,영월군,1550
강원특별자치도,영월군,3796
강원특별자치도,영월군,2105
강원특별자치도,평창군,8341
강원특별자치도,평창군,1533
강원특별자치도,평창군,802
강원특별자치도,평창군,1695
강원특별자치도,평창군,4965
강원특별자치도,평창군,5596
강원특별자치도,평창군,3005
강원특별자치도,평창군,8558
강원특별자치도,평창군,5892
강원특별자치도,정선군,9836
강원특별자치도,정선군,4130
강원특별자치도,정선군,4217
강원특별자치도,정선군,1704
강원특별자치도,정선군,1506
강원특별자치도,정선군,3093
강원특별자치도,정선군,2387
강원특별자치도,정선군,3310
강원특별자치도,정선군,1531
강원특별자치도,정선군,1869
강원특별자치도,철원군,4770
강원특별자치도,철원군,3036
강원특별자치도,철원군,11455
강원특별자치도,철원군,14202
강원특별자치도,철원군,1640
강원특별자치도,철원군,3422
강원특별자치도,철원군,1921
강원특별자치도,철원군,94
강원특별자치도,화천군,8270
강원특별자치도,화천군,2580
강원특별자치도,화천군,2834
강원특별자치도,화천군,3548
강원특별자치도,화천군,5743
강원특별자치도,양구군,13183
강원특별자치도,양구군,3258
강원특별자치도,양구군,1868
강원특별자치도,양구군,1156
강원특별자치도,양구군,1166
강원특별자치도,인제군,10046
강원특별자치도,인제군,496
강원특별자치도,인제군,3723
강원특별자치도,인제군,7715
강원특별자치도,인제군,5002
강원특별자치도,인제군,2492
강원특별자치도,인제군,2058
강원특별자치도,고성군,7423
강원특별자치도,고성군,5536
강원특별자치도,고성군,2171
강원특별자치도,고성군,3308
강원특별자치도,고성군,8589
강원특별자치도,양양군,12408
강원특별자치도,양양군,2704
강원특별자치도,양양군,2204
강원특별자치도,양양군,2600
강원특별자치도,양양군,2961
강원특별자치도,양양군,4608
전북특별자치도,전주시 완산구,9600
전북특별자치도,전주시 완산구,3510
전북특별자치도,전주시 완산구,10341
전북특별자치도,전주시 완산구,4818
전북특별자치도,전주시 완산구,5793
전북특별자치도,전주시 완산구,7901
전북특별자치도,전주시 완산구,13439
전북특별자치도,전주시 완산구,18862
전북특별자치도,전주시 완산구,38761
전북특별자치도,전주시 완산구,11756
전북특별자치도,전주시 완산구,43036
전북특별자치도,전주시 완산구,11558
전북특별자치도,전주시 완산구,12212
전북특별자치도,전주시 완산구,20690
전북특별자치도,전주시 완산구,12738
전북특별자치도,전주시 완산구,9057
전북특별자치도,전주시 완산구,13740
전북특별자치도,전주시 완산구,38680
전북특별자치도,전주시 완산구,36041
전북특별자치도,전주시 덕진구,12345
전북특별자치도,전주시 덕진구,17144
전북특별자치도,전주시 덕진구,10170
전북특별자치도,전주시 덕진구,29931
전북특별자치도,전주시 덕진구,20548
전북특별자치도,전주시 덕진구,8093
전북특별자치도,전주시 덕진구,9442
전북특별자치도,전주시 덕진구,7337
전북특별자치도,전주시 덕진구,11843
전북특별자치도,전주시 덕진구,13783
전북특별자치도,전주시 덕진구,18565
전북특별자치도,전주시 덕진구,64732
전북특별자치도,전주시 덕진구,26397
전북특별자치도,전주시 덕진구,12087
전북특별자치도,전주시 덕진구,15763
전북특별자치도,전주시 덕진구,36008
전북특별자치도,군산시,2901
전북특별자치도,군산시,4423
전북특별자치도,군산시,3135
전북특별자치도,군산시,2442
전북특별자치도,군산시,2329
전북특별자치도,군산시,4474
전북특별자치도,군산시,2749
전북특별자치도,군산시,2526
전북특별자치도,군산시,2020
전북특별자치도,군산시,2861
전북특별자치도,군산시,2625
전북특별자치도,군산시,2005
전북특별자치도,군산시,4610
전북특별자치도,군산시,6108
전북특별자치도,군산시,5112
전북특별자치도,군산시,3946
전북특별자치도,군산시,11461
전북특별자치도,군산시,26392
전북특별자치도,군산시,6864
전북특별자치도,군산시,11541
전북특별자치도,군산시,2457
전북특별자치도,군산시,53723
전북특별자치도,군산시,13068
전북특별자치도,군산시,21198
전북특별자치도,군산시,30024
전북특별자치도,군산시,16457
전북특별자치도,군산시,10724
전북특별자치도,익산시,6225
전북특별자치도,익산시,6897
전북특별자치도,익산시,6594
전북특별자치도,익산시,2017
전북특별자치도,익산시,1454
전북특별자치도,익산시,1754
전북특별자치도,익산시,2401
전북특별자치도,익산시,2751
전북특별자치도,익산시,2715
전북특별자치도,익산시,3009
전북특별자치도,익산시,5137
전북특별자치도,익산시,5080
전북특별자치도,익산시,4318
전북특별자치도,익산시,2479
전북특별자치도,익산시,1407
전북특별자치도,익산시,2941
전북특별자치도,익산시,4230
전북특별자치도,익산시,6150
전북특별자치도,익산시,20464
전북특별자치도,익산시,13879
전북특별자치도,익산시,10289
전북특별자치도,익산시,36986
전북특별자치도,익산시,10640
전북특별자치도,익산시,21035
전북특별자치도,익산시,12850
전북특별자치도,익산시,22768
전북특별자치도,익산시,14815
전북특별자치도,익산시,6365
전북특별자치도,익산시,30408
전북특별자치도,정읍시,4999
전북특별자치도,정읍시,3917
전북특별자치도,정읍시,2591
전북특별자치도,정읍시,1929
전북특별자치도,정읍시,2609
전북특별자치도,정읍시,1627
전북특별자치도,정읍시,1637
전북특별자치도,정읍시,1857
전북특별자치도,정읍시,2304
전북특별자치도,정읍시,3193
전북특별자치도,정읍시,2564
전북특별자치도,정읍시,1565
전북특별자치도,정읍시,2108
전북특별자치도,정읍시,1176
전북특별자치도,정읍시,1907
전북특별자치도,정읍시,16174
전북특별자치도,정읍시,2674
전북특별자치도,정읍시,20753
전북특별자치도,정읍시,3031
전북특별자치도,정읍시,9884
전북특별자치도,정읍시,5739
전북특별자치도,정읍시,3696
전북특별자치도,정읍시,4157
전북특별자치도,남원시,3559
전북특별자치도,남원시,2458
전북특별자치도,남원시,1024
전북특별자치도,남원시,1829
전북특별자치도,남원시,1694
전북특별자치도,남원시,2107
전북특별자치도,남원시,1434
전북특별자치도,남원시,1505
전북특별자치도,남원시,1459
전북특별자치도,남원시,904
전북특별자치도,남원시,1321
전북특별자치도,남원시,1640
전북특별자치도,남원시,2112
전북특별자치도,남원시,1814
전북특별자치도,남원시,2007
전북특별자치도,남원시,2670
전북특별자치도,남원시,2963
전북특별자치도,남원시,2944
전북특별자치도,남원시,5849
전북특별자치도,남원시,6018
전북특별자치도,남원시,5361
전북특별자치도,남원시,6501
전북특별자치도,남원시,16366
전북특별자치도,김제시,2527
전북특별자치도,김제시,2319
전북특별자치도,김제시,3204
전북특별자치도,김제시,3318
전북특별자치도,김제시,3570
전북특별자치도,김제시,1248
전북특별자치도,김제시,2416
전북특별자치도,김제시,1647
전북특별자치도,김제시,1677
전북특별자치도,김제시,2416
전북특별자치도,김제시,4886
전북특별자치도,김제시,2121
전북특별자치도,김제시,1823
전북특별자치도,김제시,4403
전북특별자치도,김제시,1268
전북특별자치도,김제시,10798
전북특별자치도,김제시,12548
전북특별자치도,김제시,12192
전북특별자치도,김제시,6126
전북특별자치도,완주군,21741
전북특별자치도,완주군,24171
전북특별자치도,완주군,10677
전북특별자치도,완주군,3991
전북특별자치도,완주군,15081
전북특별자치도,완주군,5607
전북특별자치도,완주군,5442
전북특별자치도,완주군,4299
전북특별자치도,완주군,1724
전북특별자치도,완주군,1853
전북특별자치도,완주군,2549
전북특별자치도,완주군,1031
전북특별자치도,완주군,939
전북특별자치도,진안군,9627
전북특별자치도,진안군,840
전북특별자치도,진안군,1052
전북특별자치도,진안군,1322
전북특별자치도,진안군,794
전북특별자치도,진안군,1885
전북특별자치도,진안군,1706
전북특별자치도,진안군,1698
전북특별자치도,진안군,2819
전북특별자치도,진안군,1041
전북특별자치도,진안군,1425
전북특별자치도,무주군,9338
전북특별자치도,무주군,2109
전북특별자치도,무주군,3785
전북특별자치도,무주군,2512
전북특별자치도,무주군,3983
전북특별자치도,무주군,1339
전북특별자치도,장수군,6942
전북특별자치도,장수군,1925
전북특별자치도,장수군,2163
전북특별자치도,장수군,4145
전북특별자치도,장수군,2008
전북특별자치도,장수군,2041
전북특별자치도,장수군,1475
전북특별자치도,임실군,7180
전북특별자치도,임실군,1207
전북특별자치도,임실군,1554
전북특별자치도,임실군,1362
전북특별자치도,임실군,1534
전북특별자치도,임실군,3361
전북특별자치도,임실군,1246
전북특별자치도,임실군,1412
전북특별자치도,임실군,3090
전북특별자치도,임실군,1368
전북특별자치도,임실군,1127
전북특별자치도,임실군,1163
전북특별자치도,순창군,10427
전북특별자치도,순창군,1426
전북특별자치도,순창군,1900
전북특별자치도,순창군,1589
전북특별자치도,순창군,1712
전북특별자치도,순창군,1383
전북특별자치도,순창군,1859
전북특별자치도,순창군,2033
전북특별자치도,순창군,1243
전북특별자치도,순창군,978
전북특별자치도,순창군,2206
전북특별자치도,고창군,20447
전북특별자치도,고창군,2279
전북특별자치도,고창군,2435
전북특별자치도,고창군,2653
전북특별자치도,고창군,2289
전북특별자치도,고창군,2228
전북특별자치도,고창군,2508
전북특별자치도,고창군,1651
전북특별자치도,고창군,2905
전북특별자치도,고창군,2298
전북특별자치도,고창군,2881
전북특별자치도,고창군,1820
전북특별자치도,고창군,2027
전북특별자치도,고창군,2649
전북특별자치도,부안군,20189
전북특별자치도,부안군,1719
전북특별자치도,부안군,2522
전북특별자치도,부안군,2036
전북특별자치도,부안군,2943
전북특별자치도,부안군,2222
전북특별자치도,부안군,4096
전북특별자치도,부안군,2173
전북특별자치도,부안군,2323
전북특별자치도,부안군,2047
전북특별자치도,부안군,2367
전북특별자치도,부안군,2420
전북특별자치도,부안군,1094
